,titleId,start_year,genres,ordering,title,region,genre_ids,id_x,popularity,release_date_x,vote_average,vote_count,id_y,release_date_y,production_budget,domestic_gross,worldwide_gross
3055,tt1549572,2011.0,"Drama,Romance,Sci-Fi",11.0,Another Earth,US,"[18, 878]",55420,10.03,2011-07-22,6.7,853,48.0,"Jul 22, 2011","$175,000","$1,321,194","$2,102,779"
3056,tt1549584,2010.0,"Comedy,Horror",3.0,I Didn't Come Here to Die,US,"[27, 35]",157161,1.362,2010-10-04,4.5,11,,,,,
3057,tt9119076,2019.0,"Music,Sci-Fi,Thriller",1.0,I Didn't Come Here to Die,US,"[27, 35]",157161,1.362,2010-10-04,4.5,11,,,,,
3058,tt1549920,2013.0,"Action,Thriller",26.0,The Last Stand,US,"[28, 80, 53]",76640,15.894,2013-01-12,5.9,1692,74.0,"Jan 18, 2013","$30,000,000","$12,050,299","$48,330,757"
3059,tt1550524,2010.0,Drama,3.0,White Irish Drinkers,US,"[18, 53]",58194,0.916,2011-03-25,6.3,11,,,,,
3060,tt1550557,2010.0,"Biography,Documentary",1.0,"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie",US,[99],105972,0.6,2012-05-25,7.0,3,,,,,
3061,tt1550902,2011.0,Drama,4.0,The Last Rites of Joe May,US,[18],76800,2.313,2011-10-28,6.2,9,,,,,
3062,tt1550903,2010.0,Drama,1.0,The Little Death,US,"[18, 35, 10749]",276844,8.95,2015-06-26,6.7,229,,,,,
3063,tt2785032,2014.0,"Comedy,Drama,Romance",13.0,The Little Death,US,"[18, 35, 10749]",276844,8.95,2015-06-26,6.7,229,,,,,
3064,tt1551630,2013.0,"Action,Crime,Mystery",12.0,Pawn,US,"[80, 53]",165739,6.914,2013-04-23,5.6,77,,,,,
3065,tt1551641,2011.0,"Biography,Drama,History",3.0,Winnie Mandela,US,[18],75033,1.88,2013-09-06,5.7,6,50.0,"Sep 6, 2013","$15,000,000","$61,847","$61,847"
3066,tt1552034,2010.0,"Action,Drama,Thriller",3.0,Grim,US,"[18, 28, 53, 878]",96970,0.6,2010-07-27,4.0,1,,,,,
3067,tt1552173,2010.0,"Comedy,Musical",1.0,Freak Dance,US,"[10402, 35]",75786,0.984,2010-07-10,5.3,3,,,,,
3068,tt1552189,2010.0,Horror,1.0,Camera Obscura,US,"[53, 27]",429725,1.529,2017-06-09,5.2,23,,,,,
3069,tt5651458,2017.0,"Horror,Thriller",1.0,Camera Obscura,US,"[53, 27]",429725,1.529,2017-06-09,5.2,23,,,,,
3070,tt1552192,2011.0,Drama,2.0,Deadrise,US,[53],64767,0.6,2011-04-05,1.5,2,,,,,
3071,tt1552214,2011.0,Comedy,1.0,The Selling,US,[35],81660,0.6,2011-04-29,5.7,5,,,,,
3072,tt1552214,2011.0,Comedy,1.0,The Selling,US,[35],81660,0.6,2011-04-29,5.7,5,,,,,
3073,tt1552221,2011.0,"Drama,Thriller",2.0,Ecstasy,US,[18],68241,1.103,2011-06-28,3.8,4,,,,,
3074,tt6098794,2017.0,"Romance,Thriller",16.0,Ecstasy,US,[18],68241,1.103,2011-06-28,3.8,4,,,,,
3075,tt1552221,2011.0,"Drama,Thriller",2.0,Ecstasy,US,"[10749, 35, 80, 18]",91902,5.335,2012-08-10,5.0,19,,,,,
3076,tt6098794,2017.0,"Romance,Thriller",16.0,Ecstasy,US,"[10749, 35, 80, 18]",91902,5.335,2012-08-10,5.0,19,,,,,
3077,tt1552221,2011.0,"Drama,Thriller",2.0,Ecstasy,US,"[18, 53]",208820,0.6,2013-06-30,7.0,1,,,,,
3078,tt6098794,2017.0,"Romance,Thriller",16.0,Ecstasy,US,"[18, 53]",208820,0.6,2013-06-30,7.0,1,,,,,
3079,tt1553199,2012.0,"Crime,Drama,Horror",1.0,Poe,US,"[80, 18, 27]",108872,1.538,2012-05-08,1.3,3,,,,,
3080,tt2160331,2013.0,Animation,1.0,Poe,US,"[80, 18, 27]",108872,1.538,2012-05-08,1.3,3,,,,,
3081,tt1553659,2017.0,"Drama,Sport",10.0,Breath,US,[18],341287,4.043,2017-11-10,6.9,30,,,,,
3082,tt1554091,2011.0,"Drama,Romance",4.0,A Better Life,US,[18],55720,5.885,2011-06-24,7.1,97,84.0,"Jun 24, 2011","$10,000,000","$1,759,252","$1,884,251"
3083,tt1554091,2011.0,"Drama,Romance",4.0,A Better Life,US,[99],418293,0.6,2015-05-01,10.0,1,84.0,"Jun 24, 2011","$10,000,000","$1,759,252","$1,884,251"
3084,tt1554414,2011.0,"Comedy,Drama,Romance",7.0,The Dish & the Spoon,US,[18],81626,1.751,2011-03-12,6.1,14,,,,,
3085,tt1555058,2011.0,"Comedy,Drama,Thriller",5.0,Collaborator,US,"[35, 18]",107753,2.316,2011-10-08,5.3,6,,,,,
3086,tt1555064,2010.0,"Drama,Music",11.0,Country Strong,US,"[18, 10749, 10402]",45272,7.567,2010-12-22,6.3,126,71.0,"Dec 22, 2010","$15,000,000","$20,218,921","$20,601,987"
3087,tt1555069,2013.0,"Biography,Drama,History",14.0,Mary Queen of Scots,US,"[18, 36]",457136,16.115,2018-12-07,6.6,592,60.0,"Dec 7, 2018","$25,000,000","$16,468,499","$46,734,733"
3088,tt2328900,2018.0,"Biography,Drama,History",43.0,Mary Queen of Scots,US,"[18, 36]",457136,16.115,2018-12-07,6.6,592,60.0,"Dec 7, 2018","$25,000,000","$16,468,499","$46,734,733"
3089,tt1555110,2011.0,Western,8.0,The Gundown,US,"[28, 37]",67328,1.717,2011-09-13,4.4,8,,,,,
3090,tt1555440,2014.0,"Comedy,Crime,Drama",3.0,Girltrash: All Night Long,US,"[80, 18, 35, 10402]",254936,2.218,2014-02-10,5.9,18,,,,,
3091,tt1557163,2010.0,Comedy,1.0,Bleed,US,"[27, 53]",388243,3.587,2016-03-25,4.4,31,,,,,
3092,tt2948566,2016.0,"Horror,Thriller",1.0,Bleed,US,"[27, 53]",388243,3.587,2016-03-25,4.4,31,,,,,
3093,tt1557720,2010.0,"Biography,Documentary,Family",2.0,My Perestroika,US,[99],80597,1.394,2010-01-24,7.6,5,,,,,
3094,tt1557769,2010.0,"Biography,Comedy,Crime",2.0,The Locksmith,US,"[35, 10749]",50096,1.4,2010-01-22,5.0,4,,,,,
3095,tt3055010,2019.0,Horror,3.0,The Locksmith,US,"[35, 10749]",50096,1.4,2010-01-22,5.0,4,,,,,
3096,tt1558249,2011.0,Comedy,4.0,Prom,US,"[35, 10749]",51588,6.9110000000000005,2011-04-29,6.0,276,97.0,"Apr 29, 2011","$8,000,000","$10,130,219","$10,763,183"
3097,tt1604171,2011.0,"Comedy,Drama,Family",3.0,Prom,US,"[35, 10749]",51588,6.9110000000000005,2011-04-29,6.0,276,97.0,"Apr 29, 2011","$8,000,000","$10,130,219","$10,763,183"
3098,tt1558256,2010.0,"Horror,Thriller",3.0,Deadly Renovations,US,"[27, 53]",142758,0.6,2010-01-09,4.5,2,,,,,
3099,tt1558259,2016.0,"Sci-Fi,Thriller",4.0,Simple Creature,US,"[53, 878]",463025,1.036,2016-08-08,7.0,6,,,,,
3100,tt1558952,2010.0,"Documentary,History",4.0,Freedom Riders,US,"[99, 36]",113377,0.6,2010-01-01,7.0,4,,,,,
3101,tt1559033,2010.0,Horror,1.0,Prowl,US,"[27, 53]",60575,5.565,2011-01-28,4.4,54,,,,,
3102,tt1559036,2012.0,"Animation,Drama,Mystery",10.0,The Motel Life,US,"[18, 9648, 53]",80318,4.769,2013-11-08,6.2,25,,,,,
3103,tt1559038,2012.0,Documentary,3.0,GLOW: The Story of the Gorgeous Ladies of Wrestling,US,[99],103732,1.092,2012-08-21,6.5,21,,,,,
3104,tt1559547,2013.0,"Drama,Fantasy,Romance",30.0,Beautiful Creatures,US,"[14, 18, 10749]",109491,11.198,2013-02-14,5.7,1826,85.0,"Feb 14, 2013","$50,000,000","$19,452,138","$60,282,876"
3105,tt1559549,2010.0,"Documentary,War",12.0,Restrepo,US,"[99, 10752]",39312,7.119,2010-06-25,7.5,188,,,,,
3106,tt1560139,2010.0,"Comedy,Drama",16.0,Boy,US,"[18, 35]",39356,7.758999999999999,2012-03-02,7.5,149,,,,,
3107,tt3096846,2016.0,Drama,1.0,Boy,US,"[18, 35]",39356,7.758999999999999,2012-03-02,7.5,149,,,,,
3108,tt1560139,2010.0,"Comedy,Drama",16.0,Boy,US,"[18, 35]",39356,7.758999999999999,2012-03-02,7.5,149,,,,,
3109,tt3096846,2016.0,Drama,1.0,Boy,US,"[18, 35]",39356,7.758999999999999,2012-03-02,7.5,149,,,,,
3110,tt1560720,2010.0,"Comedy,Drama",1.0,The New Year,US,"[18, 35, 10749]",85956,0.6,2010-07-30,6.8,6,,,,,
3111,tt1560747,2012.0,Drama,20.0,The Master,US,[18],68722,12.829,2012-09-14,7.1,1323,87.0,"Sep 14, 2012","$37,500,000","$16,247,159","$50,647,416"
3112,tt1560765,2012.0,"Comedy,Horror",1.0,Atom the Amazing Zombie Killer,US,"[35, 27]",259391,0.6,2012-07-15,5.7,3,,,,,
3113,tt1560776,2010.0,Music,1.0,Oddsac,US,"[99, 10402]",44436,0.906,2010-08-04,5.6,10,,,,,
3114,tt1560954,2010.0,"Action,Crime,Thriller",5.0,Gun,US,"[28, 53]",51250,4.873,2010-06-10,5.5,45,,,,,
3115,tt1560957,2010.0,Documentary,2.0,I Want Your Money,US,[99],47546,0.7440000000000001,2010-07-06,4.2,5,14.0,"Oct 15, 2010","$400,000","$433,588","$433,588"
3116,tt1560969,2010.0,"Documentary,Romance",2.0,Love Etc.,US,[99],107869,1.219,2011-07-01,6.5,2,,,,,
3117,tt1560976,2010.0,"Comedy,Horror",1.0,Pelt,US,"[27, 35]",60819,1.222,2011-04-02,4.7,6,,,,,
3118,tt1560978,2012.0,"Horror,Thriller",1.0,Rogue River,US,"[27, 53]",79550,7.31,2012-02-01,5.1,50,,,,,
3119,tt1560985,2012.0,Horror,23.0,The Devil Inside,US,"[53, 27]",76487,7.403,2012-01-06,4.7,441,12.0,"Jan 6, 2012","$1,000,000","$53,262,945","$101,759,490"
3120,tt1561406,2010.0,"Documentary,History,War",1.0,Chosin,US,"[36, 99, 18, 10752]",84569,0.6,2010-09-10,7.0,1,,,,,
3121,tt1561479,2010.0,"Horror,Sci-Fi,Thriller",2.0,Eyes in the Dark,US,[27],166736,1.927,2010-01-01,3.9,7,,,,,
3122,tt1562366,2010.0,Drama,3.0,Marathon,US,[],185203,0.6,2010-03-02,5.0,1,,,,,
3123,tt1562409,2011.0,Drama,1.0,Prodigal,US,[878],428024,0.625,2011-09-01,5.0,1,,,,,
3124,tt2262276,2011.0,"Drama,Family,Romance",1.0,Prodigal,US,[878],428024,0.625,2011-09-01,5.0,1,,,,,
3125,tt9701676,2019.0,Drama,1.0,Prodigal,US,[878],428024,0.625,2011-09-01,5.0,1,,,,,
3126,tt1562450,2010.0,"Documentary,History",1.0,Stonewall Uprising,US,[99],131880,0.84,2010-06-16,6.3,3,,,,,
3127,tt1562450,2010.0,"Documentary,History",2.0,Stonewall,US,[18],273899,5.209,2015-09-25,6.2,69,49.0,"Jul 26, 1996","$2,000,000","$304,602","$304,602"
3128,tt3018070,2015.0,"Drama,History",10.0,Stonewall,US,[18],273899,5.209,2015-09-25,6.2,69,49.0,"Jul 26, 1996","$2,000,000","$304,602","$304,602"
3129,tt1562563,2011.0,Thriller,3.0,Jerusalem Countdown,US,"[28, 18, 53]",89593,2.357,2011-08-26,5.0,11,,,,,
3130,tt1562568,2011.0,Drama,4.0,Higher Ground,US,"[18, 53]",50875,4.545,2011-08-26,5.9,21,25.0,"Aug 23, 2011","$1,800,000","$841,056","$842,693"
3131,tt1562847,2010.0,"Drama,War",5.0,Amigo,US,"[18, 36, 10752]",72913,0.84,2011-08-19,4.8,4,94.0,"Aug 19, 2011","$1,500,000","$184,705","$184,705"
3132,tt1562849,2011.0,"Comedy,Romance,Sport",1.0,Division III: Football's Finest,US,"[35, 10749]",82685,2.607,2011-10-14,4.3,25,,,,,
3133,tt1562899,2014.0,"Fantasy,Horror,Thriller",6.0,Jinn,US,[53],52653,6.2639999999999985,2014-04-04,4.1,44,,,,,
3134,tt5942108,2016.0,Fantasy,1.0,Jinn,US,[53],52653,6.2639999999999985,2014-04-04,4.1,44,,,,,
3135,tt6641528,2018.0,Drama,4.0,Jinn,US,[53],52653,6.2639999999999985,2014-04-04,4.1,44,,,,,
3136,tt1562899,2014.0,"Fantasy,Horror,Thriller",6.0,Jinn,US,[18],464862,2.8680000000000003,2018-03-11,5.3,3,,,,,
3137,tt5942108,2016.0,Fantasy,1.0,Jinn,US,[18],464862,2.8680000000000003,2018-03-11,5.3,3,,,,,
3138,tt6641528,2018.0,Drama,4.0,Jinn,US,[18],464862,2.8680000000000003,2018-03-11,5.3,3,,,,,
3139,tt1562918,2012.0,"Drama,Thriller",3.0,Wedding Day,US,"[18, 53]",296472,0.626,2012-06-15,5.0,1,,,,,
3140,tt1562928,2011.0,"Horror,Thriller",5.0,Wolf Town,US,"[27, 28, 53]",70059,2.9160000000000004,2010-07-09,3.2,10,,,,,
3141,tt1563121,2010.0,"Horror,Thriller",1.0,Closets,US,"[14, 18]",427153,0.6,2015-08-13,7.0,1,,,,,
3142,tt1563137,2011.0,"Drama,Mystery,Romance",1.0,I'm Not Me,US,"[18, 9648, 10749]",403739,0.625,2011-11-01,7.0,1,,,,,
3143,tt1563704,2010.0,"Drama,Sport",12.0,Brother's Keeper,US,[18],231616,1.94,2013-04-05,4.6,6,,,,,
3144,tt1748016,2013.0,Drama,6.0,Brother's Keeper,US,[18],231616,1.94,2013-04-05,4.6,6,,,,,
3145,tt1563704,2010.0,"Drama,Sport",3.0,Legendary,US,[18],43922,3.948,2010-09-10,6.4,50,,,,,
3146,tt2369041,2013.0,"Action,Adventure,Sci-Fi",22.0,Legendary,US,[18],43922,3.948,2010-09-10,6.4,50,,,,,
3147,tt1563719,2010.0,"Action,Thriller",18.0,Hunt to Kill,US,"[28, 12, 53]",46713,5.672999999999999,2010-11-06,5.1,60,,,,,
3148,tt1563738,2011.0,"Drama,Romance",21.0,One Day,US,"[18, 10749]",51828,10.308,2011-08-19,7.2,2105,84.0,"Aug 19, 2011","$15,000,000","$13,843,771","$59,168,692"
3149,tt3680638,2014.0,"Comedy,Family,Musical",4.0,One Day,US,"[18, 10749]",51828,10.308,2011-08-19,7.2,2105,84.0,"Aug 19, 2011","$15,000,000","$13,843,771","$59,168,692"
3150,tt1563740,2016.0,Drama,1.0,One Fall,US,"[14, 18, 878]",98547,0.6,2016-09-09,0.0,1,,,,,
3151,tt1563742,2018.0,"Comedy,Romance",33.0,Overboard,US,"[10749, 35]",454619,19.477,2018-05-04,6.3,535,61.0,"May 4, 2018","$12,000,000","$50,316,123","$85,369,830"
3152,tt1563771,2010.0,"Crime,Drama,Mystery",1.0,An Affirmative Act,US,[],210894,0.6,2010-06-04,1.0,1,,,,,
3153,tt1563772,2013.0,"Action,Adventure",1.0,Barracuda,US,"[10402, 53, 18]",396386,1.785,2017-06-10,7.4,7,,,,,
3154,tt4004370,2012.0,Drama,1.0,Barracuda,US,"[10402, 53, 18]",396386,1.785,2017-06-10,7.4,7,,,,,
3155,tt5663298,2017.0,"Drama,Music,Thriller",1.0,Barracuda,US,"[10402, 53, 18]",396386,1.785,2017-06-10,7.4,7,,,,,
3156,tt1563778,2010.0,"Documentary,Reality-TV",2.0,The Adonis Factor,US,[99],97724,0.6970000000000001,2010-06-19,6.0,3,,,,,
3157,tt1564051,2010.0,"Comedy,Drama",1.0,Everyone Says I Look Just Like Her,US,"[35, 18]",272936,0.6,2010-07-19,5.0,1,,,,,
3158,tt1564349,2011.0,"Drama,Family",13.0,Dolphin Tale,US,"[18, 10751]",62837,10.679,2011-09-23,6.8,327,93.0,"Sep 23, 2011","$37,000,000","$72,286,779","$96,068,724"
3159,tt1564367,2011.0,"Comedy,Romance",41.0,Just Go with It,US,"[35, 10749]",50546,19.565,2011-02-11,6.4,2958,,,,,
3160,tt1564369,2013.0,Sci-Fi,2.0,Scavengers,US,"[878, 16]",433281,0.6,2016-08-22,8.3,3,,,,,
3161,tt1564585,2010.0,"Action,Sci-Fi,Thriller",22.0,Skyline,US,"[878, 28]",42684,8.847000000000003,2010-11-12,4.8,833,99.0,"Nov 12, 2010","$10,000,000","$21,416,355","$68,264,973"
3162,tt1564777,2016.0,"Adventure,Drama,Fantasy",11.0,Fallen,US,"[18, 14, 10749]",283378,11.287,2017-09-08,6.0,995,,,,,
3163,tt3240622,2017.0,Documentary,3.0,Fallen,US,"[18, 14, 10749]",283378,11.287,2017-09-08,6.0,995,,,,,
3164,tt1564777,2016.0,"Adventure,Drama,Fantasy",11.0,Fallen,US,[99],451012,0.6709999999999999,2017-04-07,8.0,2,,,,,
3165,tt3240622,2017.0,Documentary,3.0,Fallen,US,[99],451012,0.6709999999999999,2017-04-07,8.0,2,,,,,
3166,tt1564870,2013.0,Drama,6.0,Not Today,US,[18],180345,1.14,2013-04-12,7.1,6,,,,,
3167,tt1564915,2012.0,Drama,1.0,Seeking Nirvana,US,"[35, 18]",467816,0.6,2012-05-03,9.0,1,,,,,
3168,tt1564972,2010.0,"Biography,Documentary,History",1.0,Visionaries,US,[99],550413,0.6,2010-01-01,6.0,1,,,,,
3169,tt1565063,2011.0,"Crime,Thriller",2.0,Good Day for It,US,"[28, 53]",61601,0.763,2011-04-08,5.6,5,,,,,
3170,tt1566001,2010.0,Drama,1.0,@urFRENZ,US,[18],119453,0.6,2011-09-23,5.0,1,,,,,
3171,tt1567227,2012.0,Drama,3.0,Born & Raised,US,[18],154844,0.815,2013-09-24,5.2,5,,,,,
3172,tt1567233,2011.0,Documentary,3.0,Forks Over Knives,US,[99],64288,6.489,2011-05-06,7.0,73,,,,,
3173,tt1567279,2013.0,Drama,5.0,Bluebird,US,[18],173911,3.34,2014-06-05,6.2,12,,,,,
3174,tt1567344,2010.0,"Action,Adventure,Documentary",1.0,Into the Cold: A Journey of the Soul,US,"[99, 36]",208345,0.6,2010-04-01,5.3,3,,,,,
3175,tt1567437,2014.0,"Comedy,Crime,Horror",15.0,The Voices,US,"[35, 80, 27, 53]",244458,7.995,2014-01-19,6.3,897,,,,,
3176,tt1567609,2012.0,"Action,Crime,Drama",24.0,Get the Gringo,US,"[28, 53, 80, 18]",80389,12.088,2012-05-01,6.5,820,,,,,
3177,tt1567662,2010.0,Drama,1.0,Passenger Pigeons,US,[],169649,0.6,2010-03-15,5.0,1,,,,,
3178,tt1568150,2010.0,"Biography,Comedy,Documentary",2.0,Joan Rivers: A Piece of Work,US,[99],41397,1.195,2010-01-25,6.9,25,,,,,
3179,tt1568323,2010.0,"Action,Crime,Thriller",2.0,Beatdown,US,"[12, 28, 53]",44745,4.1930000000000005,2010-08-31,5.1,13,,,,,
3180,tt1568332,2010.0,"Horror,Sci-Fi",4.0,Grey Skies,US,"[53, 878]",78369,1.714,2010-01-01,3.6,6,,,,,
3181,tt1568334,2010.0,"Biography,Documentary,Mystery",6.0,The Tillman Story,US,[99],43924,2.813,2010-08-22,7.5,33,,,,,
3182,tt1568335,2010.0,Documentary,10.0,Jean-Michel Basquiat: The Radiant Child,US,[99],51486,1.338,2010-01-25,7.3,22,,,,,
3183,tt1568337,2011.0,"Comedy,Crime,Romance",9.0,Loosies,US,"[35, 18, 10749]",79465,5.102,2012-02-01,5.6,61,,,,,
3184,tt1568338,2012.0,"Action,Adventure,Crime",36.0,Man on a Ledge,US,"[28, 53, 80]",49527,11.263,2012-01-27,6.3,1460,64.0,"Jan 27, 2012","$42,000,000","$18,620,000","$49,621,440"
3185,tt1568341,2011.0,"Comedy,Crime,Drama",5.0,Some Guy Who Kills People,US,"[35, 27, 53]",80468,5.908,2012-10-05,6.1,59,61.0,"Jul 3, 2012","$300,000",$0,$0
3186,tt1568343,2014.0,"Comedy,Drama,Romance",11.0,The Humbling,US,"[18, 35]",254023,5.275,2015-01-23,5.3,60,,,,,
3187,tt1568346,2011.0,"Crime,Drama,Mystery",32.0,The Girl with the Dragon Tattoo,US,"[53, 80, 9648, 18]",65754,17.823,2011-12-14,7.3,3971,51.0,"Dec 20, 2011","$90,000,000","$102,515,793","$239,373,970"
3188,tt1568346,2011.0,"Crime,Drama,Mystery",47.0,The Girl with the Dragon Tattoo,US,"[53, 80, 9648, 18]",65754,17.823,2011-12-14,7.3,3971,51.0,"Dec 20, 2011","$90,000,000","$102,515,793","$239,373,970"
3189,tt1568798,2010.0,"Drama,Mystery,Sci-Fi",3.0,15 Till Midnight,US,"[18, 9648, 878]",66793,1.176,2010-01-01,2.6,4,,,,,
3190,tt1568802,2010.0,"Action,Comedy,Horror",2.0,As Night Falls,US,"[27, 28]",30510,0.8640000000000001,2010-01-01,2.4,5,,,,,
3191,tt1568874,2010.0,"Biography,Documentary,History",1.0,Race,US,"[28, 18]",323677,8.705,2016-02-19,7.2,910,90.0,"Feb 19, 2016","$5,000,000","$19,115,191","$23,745,772"
3192,tt3499096,2016.0,"Biography,Drama,Sport",26.0,Race,US,"[28, 18]",323677,8.705,2016-02-19,7.2,910,90.0,"Feb 19, 2016","$5,000,000","$19,115,191","$23,745,772"
3193,tt1568910,2010.0,Documentary,2.0,Vlast (Power),US,[],340675,1.366,2010-06-01,6.3,4,,,,,
3194,tt1568911,2011.0,"Drama,History,War",38.0,War Horse,US,"[18, 10752]",57212,10.378,2011-12-25,7.2,1849,12.0,"Dec 25, 2011","$70,000,000","$79,883,359","$156,815,529"
3195,tt3313072,2014.0,Drama,1.0,War Horse,US,"[18, 10752]",57212,10.378,2011-12-25,7.2,1849,12.0,"Dec 25, 2011","$70,000,000","$79,883,359","$156,815,529"
3196,tt1568926,2010.0,Documentary,3.0,I Am Comic,US,"[99, 35]",41156,1.591,2010-01-10,6.3,9,,,,,
3197,tt1568929,2012.0,"Horror,Thriller",2.0,The Mooring,US,"[27, 53]",167673,1.989,2013-02-01,4.8,10,,,,,
3198,tt1570104,2011.0,Documentary,1.0,Memphis Heat: The True Story of Memphis Wrasslin',US,"[28, 99]",77092,1.124,2011-02-24,5.0,1,,,,,
3199,tt1570583,2012.0,Drama,3.0,For Ellen,US,[18],84201,6.289,2012-09-05,5.6,17,,,,,
3200,tt1570728,2011.0,"Comedy,Drama,Romance",28.0,"Crazy, Stupid, Love.",US,"[35, 18, 10749]",50646,13.277,2011-07-29,7.2,4585,,,,,
3201,tt1570962,2011.0,Documentary,2.0,A Nightmare in Las Cruces,US,"[99, 18]",65289,0.6,2011-05-05,6.0,1,,,,,
3202,tt1570983,2010.0,Thriller,3.0,Closure,US,[99],284568,0.6,2013-12-01,8.0,1,95.0,"Mar 17, 2015","$100,000",$0,$0
3203,tt1914231,2011.0,Action,2.0,Closure,US,[99],284568,0.6,2013-12-01,8.0,1,95.0,"Mar 17, 2015","$100,000",$0,$0
3204,tt2405862,2013.0,"Adventure,Biography,Documentary",2.0,Closure,US,[99],284568,0.6,2013-12-01,8.0,1,95.0,"Mar 17, 2015","$100,000",$0,$0
3205,tt4338136,2015.0,Drama,1.0,Closure,US,[99],284568,0.6,2013-12-01,8.0,1,95.0,"Mar 17, 2015","$100,000",$0,$0
3206,tt6603302,2017.0,"Romance,Thriller",2.0,Closure,US,[99],284568,0.6,2013-12-01,8.0,1,95.0,"Mar 17, 2015","$100,000",$0,$0
3207,tt7385812,2018.0,"Comedy,Drama",2.0,Closure,US,[99],284568,0.6,2013-12-01,8.0,1,95.0,"Mar 17, 2015","$100,000",$0,$0
3208,tt1570983,2010.0,Thriller,3.0,Closure,US,[53],206728,0.6,2013-01-18,5.0,2,95.0,"Mar 17, 2015","$100,000",$0,$0
3209,tt1914231,2011.0,Action,2.0,Closure,US,[53],206728,0.6,2013-01-18,5.0,2,95.0,"Mar 17, 2015","$100,000",$0,$0
3210,tt2405862,2013.0,"Adventure,Biography,Documentary",2.0,Closure,US,[53],206728,0.6,2013-01-18,5.0,2,95.0,"Mar 17, 2015","$100,000",$0,$0
3211,tt4338136,2015.0,Drama,1.0,Closure,US,[53],206728,0.6,2013-01-18,5.0,2,95.0,"Mar 17, 2015","$100,000",$0,$0
3212,tt6603302,2017.0,"Romance,Thriller",2.0,Closure,US,[53],206728,0.6,2013-01-18,5.0,2,95.0,"Mar 17, 2015","$100,000",$0,$0
3213,tt7385812,2018.0,"Comedy,Drama",2.0,Closure,US,[53],206728,0.6,2013-01-18,5.0,2,95.0,"Mar 17, 2015","$100,000",$0,$0
3214,tt1570989,2010.0,"Comedy,Drama,Romance",3.0,Tiny Furniture,US,"[10749, 35, 18]",47607,6.695,2010-11-12,5.9,82,18.0,"Nov 12, 2010","$50,000","$391,674","$424,149"
3215,tt1571222,2011.0,"Biography,Drama,Romance",31.0,A Dangerous Method,US,"[18, 53]",48231,10.352,2011-11-23,6.3,1066,69.0,"Nov 23, 2011","$20,000,000","$5,702,083","$14,807,531"
3216,tt1571234,2018.0,"Action,Adventure,Fantasy",33.0,Mortal Engines,US,"[12, 14]",428078,40.095,2018-12-14,6.0,1751,4.0,"Dec 14, 2018","$100,000,000","$15,951,040","$85,287,417"
3217,tt1571247,2013.0,Horror,1.0,The Perfect House,US,[27],122544,2.342,2012-07-17,5.0,8,,,,,
3218,tt1571249,2014.0,"Comedy,Drama,Romance",8.0,The Skeleton Twins,US,[18],244772,10.341,2014-09-12,6.7,394,36.0,"Sep 12, 2014","$1,000,000","$5,284,309","$5,797,192"
3219,tt1572008,2010.0,Comedy,2.0,A Nanny for Christmas,US,"[35, 10751]",50652,2.211,2010-11-23,5.0,29,,,,,
3220,tt1572154,2011.0,"Drama,History,Romance",2.0,Kinyarwanda,US,"[18, 10749]",81215,1.4,2011-01-24,6.3,4,,,,,
3221,tt1572169,2017.0,"Drama,Romance",1.0,South Dakota,US,[],416678,0.642,2017-04-28,2.0,1,,,,,
3222,tt1572306,2014.0,"Horror,Mystery,Thriller",9.0,Don't Blink,US,[27],294308,5.488,2014-09-18,4.7,88,,,,,
3223,tt4779036,2015.0,"Biography,Documentary,History",9.0,Don't Blink,US,[27],294308,5.488,2014-09-18,4.7,88,,,,,
3224,tt1572769,2010.0,Documentary,4.0,Countdown to Zero,US,[99],50420,1.519,2010-01-25,6.6,20,,,,,
3225,tt3515632,2015.0,"Action,Thriller",6.0,Countdown to Zero,US,[99],50420,1.519,2010-01-25,6.6,20,,,,,
3226,tt1572773,2010.0,Horror,1.0,God of Vampires,US,"[27, 28, 53]",94567,0.6,2010-07-02,1.0,1,,,,,
3227,tt1573483,2011.0,"Comedy,Romance",2.0,Sexting,US,[],275557,0.6,2010-10-09,7.0,1,,,,,
3228,tt1575539,2010.0,"Drama,Romance",3.0,Elena Undone,US,"[18, 10749]",56743,8.531,2010-06-25,7.2,81,,,,,
3229,tt1575694,2011.0,"Action,Thriller",20.0,The Hit List,US,"[28, 53]",58626,6.2410000000000005,2011-04-03,5.4,116,95.0,"May 10, 2011","$6,000,000",$0,$0
3230,tt1575695,2011.0,Drama,3.0,The Human War,US,[18],495030,0.84,2011-02-25,9.0,1,,,,,
3231,tt1576379,2010.0,"Adventure,Animation,Family",2.0,Jungle Tales,US,[],496359,0.6,2017-06-01,10.0,1,,,,,
3232,tt1576702,2010.0,Documentary,3.0,Skin Trade,US,"[53, 28, 18]",327833,9.362,2014-11-07,5.6,96,19.0,"May 8, 2015","$9,000,000","$1,242","$1,242"
3233,tt1641841,2014.0,"Action,Crime,Thriller",5.0,Skin Trade,US,"[53, 28, 18]",327833,9.362,2014-11-07,5.6,96,19.0,"May 8, 2015","$9,000,000","$1,242","$1,242"
3234,tt1577040,2015.0,"Comedy,Family,Romance",2.0,Alto,US,"[35, 80, 10749]",354382,2.076,2015-08-01,6.4,14,,,,,
